id;cpf;data_nascimento;cep_id;end_numero
691;59744801665;1993-08-10;88900243;609
692;72857400859;2004-11-22;79839580;357
693;34965164674;1993-04-01;55004290;635
694;03068964224;1987-01-05;71670300;431
695;71745630056;2014-08-27;81315490;279
696;08481730715;2002-10-17;96206310;444
697;85354243226;2020-06-01;86601254;418
698;26898508360;1981-11-04;60760135;940
699;04585076432;2002-01-16;74394570;266
700;01765366505;1993-02-20;24877805;1016
701;06004144482;2003-03-28;72323550;287
702;73706843494;2000-04-01;25223490;1051
703;70076750192;1998-09-26;97511480;1028
704;83614142726;1925-03-19;64027618;452
705;93912142328;1934-08-28;93115420;1162
706;31520637773;2005-08-19;55153630;383
707;26697096786;2014-04-24;67033130;206
708;79675399137;1982-07-22;68459810;754
709;42469504858;1940-06-10;75120495;858
710;12077341341;1988-06-11;29075580;392
711;13031119545;1992-07-05;54783370;824
712;26244029933;1994-07-24;24940580;718
713;59535268705;2006-09-17;26033200;1191
714;82184924773;2004-04-10;76912645;1008
715;18511989670;2014-04-14;93046700;620
716;08124398333;2014-03-08;55608725;1135
717;18994264606;1932-06-27;40385160;290
718;77501859931;1981-03-29;30315342;1042
719;64580455052;1979-01-24;25015100;470
720;58387669446;1996-05-24;60190530;369
721;14312452317;1972-08-06;60346002;784
722;85012242063;2006-08-30;70342040;762
723;39433677643;1993-01-10;26515310;677
724;75535929055;2017-05-17;40335585;875
725;49254057242;1984-01-18;88117750;858
726;80827774534;1925-07-01;83823178;271
727;44653445207;1933-01-30;32649082;641
728;50170613505;2005-06-26;66830642;587
729;00999480709;1931-05-29;26031080;1162
730;04104002146;1981-04-10;58705570;1099
731;79704005986;2020-12-17;58401698;1122
732;80657878917;1966-07-02;93548100;574
733;27385875910;1993-03-04;88330099;266
734;20772816614;1968-03-30;95601158;588
735;42355753966;2002-12-28;71020360;327
736;54334544057;1999-11-03;77673970;750
737;68212482119;1964-12-12;22763619;238
738;22798340749;2020-11-11;60110562;321
739;06087685744;1995-09-02;54325335;1000
740;50708121135;1975-05-29;89707079;522
741;99007902215;1984-07-28;54490650;217
742;03857030250;1985-04-11;62880810;1026
743;53145682037;2001-07-17;58737970;535
744;99515287117;1971-07-30;83010340;501
745;49630592501;2001-10-30;93120050;437
746;89964926841;1930-06-27;84021500;209
747;32591423825;1985-04-21;59094070;541
748;47104012799;2014-04-09;66113330;708
749;85441842521;2007-12-19;79040520;975
750;97612207334;1931-01-20;69921329;384
751;25023120954;1935-03-03;75103321;883
752;40262963723;1966-06-13;26150031;381
753;91991262916;1992-06-17;91788602;1137
754;83705766922;1986-02-13;73062830;572
755;23882738707;2017-03-01;41615021;478
756;33909835438;1964-02-29;84050570;397
757;71974929756;1925-03-16;31035300;1175
758;59946341734;2004-04-06;38055101;389
759;52127417726;1993-10-11;81490396;331
760;38690801216;1995-09-01;32405418;1101
761;92071733237;1983-03-20;84010110;396
762;12439451195;2021-10-09;68627622;796
763;43447965011;2019-07-31;49096273;415
764;18243546029;2009-01-14;25044030;407
765;42954848083;1966-06-20;93415490;774
766;18436804876;1993-12-25;79620168;750
767;10433730417;2018-08-03;25515250;830
768;54332719984;2000-10-12;64048340;569
769;70681486906;1992-03-19;20780140;578
770;62373228551;2008-05-05;54525243;984
771;56378024956;1968-01-15;55614565;301
772;12559121963;2006-06-04;55194265;1001
773;85761197209;1932-08-10;54762382;286
774;52210751442;1936-08-25;68460263;543
775;71792299315;2008-01-25;74693177;506
776;53434228841;1979-11-27;71575470;846
777;36698037670;1998-09-05;60340240;920
778;27481409695;1990-09-30;36080090;961
779;36962707753;2017-04-15;68020780;1108
780;79390205668;2018-04-19;98785395;242
781;98332079300;1969-07-01;96815541;761
782;73409898322;1979-05-23;94170100;753
783;69147029926;2000-11-18;57316647;723
784;59779525449;2011-06-29;41250527;370
785;69913719669;1993-01-29;90680246;888
786;33931952063;1937-11-15;48913114;389
787;07982219764;2005-11-13;51280460;911
788;81839491417;2003-06-26;51340001;605
789;61775568226;2017-02-03;72156115;856
790;81885205198;2006-10-19;44097770;424
791;45522538721;1994-10-27;91720210;1022
792;94962737379;2010-05-29;37007050;799
793;57117233159;1990-01-10;87070210;756
794;02817965204;2004-07-25;23585812;1120
795;09839367019;2006-09-20;89082003;1109
796;29797666437;1980-06-20;57312263;779
797;04892115806;2006-09-11;20973270;713
798;22010559450;1971-02-07;75064575;887
799;08598475108;1980-06-01;70830256;710
800;45706353155;1930-05-12;64023290;407
801;94676894850;2009-02-22;89711246;698
802;34523710559;1965-11-20;96206510;713
803;99999615839;2015-06-08;89032661;1041
804;25519464008;2009-10-08;21852214;531
805;21089819584;1982-06-05;69067517;1180
806;21041418615;1992-12-09;83502070;936
807;85038457121;1974-12-09;74987330;220
808;60099064019;1975-10-31;83215030;888
809;36436210289;2010-08-18;58428810;434
810;19468773498;2009-01-04;71587228;232
811;30848762638;2008-06-12;74935100;413
812;85972419091;2012-05-04;76812112;859
813;75946331231;1980-02-17;75713402;828
814;66828508165;1979-01-07;54762827;735
815;72288574309;1995-06-30;76811852;667
816;37633445153;1993-11-17;78088580;1028
817;25594056865;2005-08-02;85903508;1152
818;28057067342;1962-11-30;83507420;485
819;42411804677;1994-03-01;72715718;337
820;02728751977;1997-05-04;88516250;1125
821;61224098381;1998-05-27;54420420;798
822;17954176735;2008-04-26;84600170;529
823;54800896465;1983-08-11;24920505;304
824;25469817652;2007-01-29;81280024;824
825;40191306893;2004-07-09;83311330;326
826;02570257500;1931-06-22;74705350;692
827;77296165750;2005-08-27;53423350;758
828;97227065213;1998-03-28;38015500;1166
829;08880680132;1925-12-24;64200390;1103
830;88491994799;2012-03-29;26383588;815
831;15206793083;2021-06-24;23932030;1158
832;56182200027;1967-10-24;71880160;770
833;70253321820;1969-12-30;30510338;664
834;11678938570;1998-01-26;41299310;1001
835;70935665590;1992-06-04;62886365;1072
836;70343853065;1988-09-17;40330649;228
837;70600216499;1981-07-17;40040015;904
838;51545892484;1929-04-26;88371264;202
839;84331457054;2009-08-25;22763597;674
840;96690974844;2008-01-27;67125286;470
841;28442384036;2008-12-11;71970720;317
842;56390083849;1986-02-14;41207614;618
843;28911869812;2009-07-14;71736303;1194
844;66782846739;2006-08-18;49008444;824
845;36999873354;1983-09-06;40354229;546
846;21538285759;1984-06-01;79311640;514
847;38934900116;2007-11-13;76875716;774
848;99540134801;2000-05-21;95042506;815
849;56638731367;1981-05-30;49092573;355
850;34251589610;1995-11-03;26535550;716
851;26767720034;1938-10-11;24457610;523
852;82736186239;1979-10-11;75024908;932
853;07317762461;1999-06-08;57039890;819
854;94514795137;1993-04-10;31270900;384
855;99153187896;1993-05-22;81880470;1047
856;68215303880;2006-05-26;32661304;683
857;35344645064;1996-09-14;62430970;641
858;53824570226;1998-01-21;23570590;972
859;52337864827;1993-12-14;44092636;372
860;32545940372;2009-09-04;36092420;708
861;62378009225;1927-10-28;23955053;314
862;00927707282;2006-06-23;31230420;437
863;63729377902;1972-10-24;30535090;889
864;37854084122;2020-02-22;25958410;491
865;21584855188;1978-09-29;72260864;875
866;60933006330;2004-01-21;74973749;615
867;92637778098;1993-07-28;70753040;1016
868;00897245497;1981-05-17;87210154;343
869;86438789085;1971-09-04;83833198;735
870;26854409746;1923-03-31;90240310;1106
871;75216660461;2001-01-09;29017181;229
872;50313656528;2016-03-02;59625195;874
873;10308453063;2020-08-17;72650245;537
874;89377712967;1979-08-26;53020665;479
875;24227158634;1975-10-12;78030195;437
876;55894963764;1962-03-02;63901075;665
877;61294605056;2020-09-07;29203400;961
878;27427798884;1999-03-02;95611028;430
879;72556791382;1977-12-13;23535630;852
880;84538857124;1995-09-08;72824058;773
881;34135342062;1987-07-01;77405098;638
882;86271849975;2012-10-09;96060430;955
883;10886786812;1939-01-06;21331320;413
884;00460932630;1993-06-21;89260172;444
885;76852179514;1928-01-28;71625901;385
886;29579057704;1982-09-18;30290616;1000
887;04374162575;2007-12-10;45989383;352
888;88193679735;1939-06-14;72240416;391
889;79417343863;2009-04-19;37014460;1092
890;63194388256;1980-04-17;74670665;1114
891;45259606495;1994-04-03;66615230;971
892;97297833927;1994-11-27;83705664;611
893;98413957497;1993-10-06;61915300;988
894;11863065437;1983-07-22;75713269;996
895;30057742682;2006-04-29;52221250;277
896;17640848818;1979-12-29;68010670;310
897;63064597195;1923-10-19;95180406;1044
898;66970177264;1968-02-19;33903438;668
899;59391109198;1968-10-29;52160320;497
900;06093939311;2002-07-13;78115155;429
901;88049615898;2005-01-06;25525111;661
902;36299443456;2000-08-20;26130550;709
903;82597482253;2006-03-25;97508220;856
904;90111627584;2013-08-19;58090405;531
905;09304856677;1995-02-08;86812397;408
906;79854570235;1998-06-18;60334010;951
907;17643146822;1979-01-09;26150367;659
908;26876824878;2011-11-02;26082040;334
909;39833500382;1966-04-09;59114196;295
910;50983393310;1971-06-29;54792415;1192
911;04001050264;1984-03-19;57313210;363
912;20165333795;1967-11-30;70210090;857
913;89013859273;1973-07-10;24913170;1128
914;79444249986;2009-03-15;84060180;856
915;54340129547;1977-12-22;71090315;840
916;72767589357;2011-02-28;89063150;820
917;71595032804;2007-05-26;69306450;703
918;55785180529;1993-10-19;98789358;314
919;62128514096;1976-11-02;87309131;436
920;98398475969;1979-07-21;72811080;893
921;61134504776;1981-03-22;91540221;316
922;78856875651;1976-11-22;33130120;936
923;96968709219;1966-02-16;23897115;208
924;22231410142;2019-03-26;53350541;1160
925;46300963011;2005-06-17;23570341;461
926;96188113972;1995-03-11;36570095;392
927;37375769602;1989-04-02;65094018;458
928;70426738981;2019-10-29;75528119;1177
929;70693194394;1976-04-06;88904140;998
930;19006106091;2005-07-14;89085425;428
931;28612618190;1999-09-16;78010200;289
932;64510404776;2013-03-06;53110455;691
933;04693987450;1995-12-07;70770520;630
934;42699743551;1966-06-02;99965971;1057
935;14112508416;2008-05-22;89032630;1139
936;59149574146;1995-08-16;92025710;462
937;88003788996;2017-04-17;86056170;661
938;15690813812;2005-01-01;79080250;288
939;92220701280;2007-10-08;34505780;232
940;17208751490;1938-10-14;29930860;743
941;27225469945;2006-02-11;40050130;516
942;10997327926;2021-05-20;26285630;441
943;73893800944;1983-08-25;91570270;982
944;80448367690;1940-02-21;33045660;376
945;07801791731;1979-04-25;59605500;718
946;01203649242;1931-07-12;66040390;712
947;67347493075;2009-11-10;78700028;405
948;51388666750;1994-04-25;45990442;962
949;03333695156;2007-04-05;68043390;935
950;26876750725;2005-10-31;25959125;556
951;00788486860;1988-12-07;93230240;922
952;30585105449;2004-12-13;25233186;610
953;70040715135;2016-01-25;21670190;322
954;03393617813;2006-02-27;93150142;795
955;58327893948;2011-03-19;31140310;274
956;47374198174;1993-11-28;54580823;213
957;99559767992;1986-04-08;41100445;260
958;62297021348;1969-10-24;23082240;446
959;45165528143;2004-10-15;67105102;630
960;26342847478;1940-10-31;40283830;445
961;79299346863;1995-11-14;37300970;379
962;58034077208;2006-10-16;27264030;1173
963;60043604939;1984-01-21;69015770;1040
964;28096732828;1994-05-22;75533550;382
965;67458426364;1970-03-05;32600282;403
966;01658695825;2003-04-24;86035510;647
967;17258297662;1973-07-01;25725618;888
968;21178410045;1969-09-10;50670500;732
969;31377956021;2003-03-11;57602260;649
970;20776898478;1992-10-09;29090160;679
971;79194420685;2008-04-27;25974050;464
972;35568454121;1980-11-11;50650420;942
973;29095311851;1928-02-07;83025655;705
974;58763740202;1995-12-20;48606520;1078
975;76073769514;1984-03-10;40283042;253
976;32945994514;2001-02-23;44091154;255
977;10391035236;1929-11-18;70655733;302
978;57184739074;1991-04-04;24865605;845
979;51345469232;1939-10-12;75526439;422
980;21628465777;2009-03-10;83203402;913
981;39451822055;1931-12-28;77023612;719
982;77347274932;2002-09-17;66093030;548
983;12550128785;1973-08-21;23020050;848
984;51560458957;2007-08-02;72610117;685
985;03834501758;1980-02-17;23059770;509
986;21743517950;1969-03-16;54150519;840
987;85550574925;1981-03-15;74453462;554
988;11741002501;2013-07-27;91910170;248
989;32812501191;2005-09-14;26061312;418
990;66097200266;1978-08-31;24922470;1152
991;45604091429;1940-09-06;51010150;566
992;80449352767;1993-11-07;34505560;515
993;36580870909;1997-08-25;59152810;260
994;99360854191;1923-11-21;74810310;729
995;16952020710;1985-09-25;51345420;797
996;57532296943;2003-04-20;76829176;292
997;04521200586;1970-08-08;53090200;282
998;66690686685;2013-10-22;95074360;646
999;74388277578;2015-07-12;86811270;999
1000;18822666826;1986-04-05;53610105;651
1001;39012227387;1995-08-20;23085040;1050
1002;45300378725;1971-12-16;71515810;354
1003;33609262544;1966-05-30;40365060;832
1004;48478819141;2016-07-27;66026104;506
1005;10628394967;1923-09-01;79823748;398
1006;94261235552;2004-10-17;67033731;1132
1007;81605955401;2017-07-28;85903355;680
1008;75623950511;1976-10-29;44072462;1071
1009;21550083450;1994-11-07;21550140;304
1010;59376973971;1997-06-24;23535380;413
1011;17153509913;2006-07-15;87303058;231
1012;03783185677;1925-01-23;72230503;855
1013;00518008056;2012-08-19;36048040;387
1014;10025508264;1998-04-28;53370340;351
1015;81048082879;2002-10-05;61901400;457
1016;90234321261;1981-03-06;45990374;882
1017;07542997381;2011-06-24;30451650;780
1018;76220594504;1966-07-16;89703720;931
1019;89752780720;1975-08-20;74370826;945
1020;69573654208;1936-09-14;79036315;783
1021;19993618306;1997-12-13;58802155;915
1022;33409698355;2008-07-08;27365210;451
1023;85729540591;2006-07-03;76962091;355
1024;08564462621;1992-12-28;49060110;1144
1025;33641117387;1967-12-19;81590050;542
1026;93007319534;1976-11-26;24865420;482
1027;21728530592;2019-04-06;21021522;979
1028;80900174348;2010-02-25;26086445;1114
1029;20064013278;2004-08-17;96822070;805
1030;34021901733;1996-09-18;76870300;333
1031;14592843053;1999-04-14;86025120;340
1032;49412943676;1967-04-30;35030280;765
1033;18871445809;2010-10-04;81480207;670
1034;20384364284;1998-07-05;88517200;243
1035;25330913756;2000-11-30;88317539;631
1036;28589186865;1997-10-31;73015108;1136
1037;67085705890;1993-04-03;72834352;256
1038;49323363778;2015-10-13;54330260;806
1039;34030334184;1990-10-31;91792140;1163
1040;11821956335;2007-09-03;63050142;353
1041;54737172487;2001-04-10;54780242;577
1042;19704258559;1935-02-17;76829332;1047
1043;40902889915;1999-11-17;88340428;541
1044;80062753996;1924-01-01;25615350;262
1045;35579846973;1937-06-15;57310285;664
1046;94549603899;2007-08-19;36016190;750
1047;46431904337;1987-06-09;26153028;318
1048;09708107516;1992-08-02;58037402;942
1049;64457634302;1974-02-27;44033016;636
1050;37794650950;1975-09-16;21650328;890
1051;61377589630;1962-01-07;26185342;1073
1052;77542513712;1978-03-27;25215090;627
1053;94167586398;1992-04-29;23914555;1053
1054;60385651334;2012-07-07;94850160;540
1055;87688815762;1997-09-13;30624450;401
1056;62089078339;2001-11-14;69303400;553
1057;19004469344;1990-03-08;74481530;909
1058;61427284712;2009-11-14;83751970;567
1059;92983985670;1925-03-24;96214450;901
1060;24426785042;1932-08-24;66115216;397
1061;57270405347;1999-08-05;76983490;1075
1062;40357753118;2011-11-12;36037030;603
1063;14085767105;1994-03-05;74916130;1063
1064;47604774358;1973-05-25;78740383;635
1065;08124631289;1936-11-29;52120270;553
1066;08901007323;2016-07-19;37910974;587
1067;83605914440;2004-05-05;54762586;653
1068;02384095337;1994-11-09;93540011;734
1069;23800015671;1994-03-26;76810498;265
1070;68927751415;1965-03-21;21230135;1144
1071;64426538114;1997-01-06;93125680;512
1072;97316923870;1980-07-07;44080870;355
1073;48118065128;2005-06-13;93150060;346
1074;83174270381;2005-01-03;26420220;390
1075;27422407772;1964-04-27;24457070;679
1076;34824477358;2009-03-03;76984023;730
1077;70434218087;1994-05-18;31230660;843
1078;51827816881;1967-12-29;44571024;523
1079;57399292956;1966-04-01;83512350;252
1080;88897249308;1996-12-08;97030590;460
1081;25746079672;1983-02-18;88048385;548
1082;21953578654;1995-12-12;82810690;512
1083;77018805667;2020-08-08;81210500;462
1084;78539913604;2001-06-15;49070110;842
1085;94380598479;1977-11-24;71510070;341
1086;03095519788;1992-01-01;75074862;593
1087;64515782411;1970-06-07;78700160;642
1088;16952510339;1970-10-22;48609472;403
1089;72675716201;1997-02-20;90843466;272
1090;46069938046;1997-09-15;64050290;836
1091;69116242049;1971-02-01;70675125;347
1092;70852033871;1983-07-09;58101328;853
1093;78357560068;1998-04-05;48608065;1120
1094;61497118837;1965-03-12;89052250;439
1095;71514278072;2001-03-07;59052151;1035
1096;95034771595;1980-03-25;79823280;550
1097;40628119850;1997-01-31;68010400;203
1098;21697723160;1997-04-13;41205815;273
1099;44104247313;1999-08-23;88505280;1052
1100;83568255274;2000-03-15;26433360;1091
1101;47309603156;1993-07-29;45830096;245
1102;29299345426;1992-04-20;27521230;404
1103;25184305221;1973-10-28;24110780;777
1104;77951187037;1962-11-22;41310435;399
1105;97543696006;1998-10-06;75134570;865
1106;98457294232;1926-11-26;44032001;744
1107;20984338412;1971-03-01;43815230;269
1108;05045653023;1926-02-26;85053525;237
1109;83921366656;2005-11-21;30140050;1187
1110;54890913286;2001-09-30;76824422;994
1111;22701157982;2001-02-02;60751750;470
1112;25954384096;1967-08-27;52111437;1090
1113;83689354857;2009-08-12;96503768;694
1114;55578934900;1931-12-12;93315350;959
1115;00158152263;1975-04-23;91180660;506
1116;58947428341;2000-09-14;94435160;637
1117;48112684703;2005-05-24;79826470;575
1118;22162789738;1983-07-21;49001228;919
1119;22306700346;1995-04-08;91550070;866
